HS_NO     NOTE
39159000 其他塑膠之廢料、剝屑及碎片
3916     塑膠單絲（任何橫斷面尺寸超過1公厘）、棒、杖及定型，除表面外未經其他加工者
391610   乙烯聚合物製
39161000 乙烯聚合物製單絲（任何橫斷面尺寸超過1公厘）、棒、杖及定型，除表面外未經其他加工者
391620   氯乙烯聚合物製
39162000 氯乙烯聚合物製單絲（任何橫斷面尺寸超過1公厘）、棒、杖及定型，除表面外未經其他加工者
391690   其他塑膠製
39169000 其他塑膠單絲（任何橫斷面尺寸超過1公厘）、棒、杖及定型，除表面外未經其他加工者
3917     塑膠管及附件（例如接頭、肘管、凸緣）
391710   硬化蛋白質或纖維素質製人工腸衣
39171000 硬化蛋白質或纖維素質製人工腸衣
39172    －硬質管︰
391721   乙烯聚合物製
39172100 乙烯聚合物硬質管
391722   丙烯聚合物製
39172200 丙烯聚合物硬質管
391723   氯乙烯聚合物製
39172300 氯乙烯聚合物硬質管
391729   其他塑膠製
39172900 其他塑膠硬質管
39173    －其他管子︰
391731   破裂壓２７．６ＭＰＡ或以上之可撓性管
39173100 破裂壓２７．６ＭＰＡ或以上之塑膠可撓性管
391732   其他，未經加強或另與其他物質結合者，未附管件
39173200 其他塑膠管，未經加強或另與其他物質結合者，未附管件
391733   其他，未經加強或另與其他物質結合者，附管件
39173300 其他塑膠管，未經加強或另與其他物質結合者，附管件
391739   其他
39173910 玻璃纖維強化塑膠管
39173990 其他塑膠管
391740   管件
39174010 玻璃纖維強化塑膠管件
39174090 其他塑膠管件
3918     成捲或磚形之塑膠製地面覆蓋物，不論是否為自粘性；如本章註九定義之塑膠製牆或天花板覆蓋物
391810   氯乙烯聚合物製
39181010 舖地用聚氯乙烯板、磚或條、片
39181090 其他聚氯乙烯製成捲或磚形之地面覆蓋物，不論是否為自粘性；如本章註九定義之聚氯乙烯製牆或天花板覆蓋物
391890   其他塑膠製
39189010 其他塑膠製舖地用板、磚或條片
39189090 其他塑膠製成捲或磚形之地面覆蓋物，不論是否為自粘性；如本章註九定義之其他塑膠製牆或天花板覆蓋物
3919     塑膠製自粘性板、片、薄膜、箔、帶、條及其他平面形狀，不論是否成捲者
391910   捲狀寬度未超過２０公分
39191000 塑膠製自粘性板、片、薄膜、箔、帶、條及其他平面形狀，捲狀寬度未超過２０公分
391990   其他
39199010 感壓塑膠帶
39199020 供製造半導體晶圓用之自黏性圓形研磨墊，屬塑膠製品者
39199090 其他塑膠製自粘性板、片、薄膜、箔、帶、條及其他平面形狀，不論是否成捲
3920     其他塑膠板、片、薄膜、箔及扁條，非多孔性及未經以其他物質加強、積層、支持或與其他物質類似結合者
392010   乙烯聚合物製
39201010 聚乙烯塑膠板、片及扁條
39201021 電容器用金屬化聚乙烯薄膜，留有未鍍邊，總寬度不超過５０公厘，總厚度在０．０２５公厘以下者
39201029 其他聚乙烯薄膜、箔，厚度不超過０．２５公厘者
392020   丙烯聚合物製
39202010 聚丙烯塑膠板、片及扁條
39202021 電容器用金屬化聚丙烯薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０１５公厘以上，０．０２５公厘以下者
39202022 聚丙烯薄膜、箔，厚度不超過０．０１５公厘者
39202023 電容器用聚丙烯薄膜，總寬度不超過４３０公厘，總厚度在０．０１９５公厘以下者
39202029 其他聚丙烯薄膜、箔，厚度不超過０．２５公厘者
392030   苯乙烯聚合物製
39203010 聚苯乙烯塑膠板、片及扁條
39203021 電容器用金屬化聚苯乙烯塑膠薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39203029 其他聚苯乙烯薄膜、箔，厚度不超過０．２５公厘者
39204    －氯乙烯聚合物製︰
392043   含以重量計不低於６％之可塑劑
39204310 含以重量計不低於６％可塑劑之聚氯乙烯板、片及扁條
39204320 含以重量計不低於６％可塑劑之電容器用金屬化聚氯乙烯薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39204330 含以重量計不低於６％可塑劑之聚氯乙烯薄膜、箔，厚度不超過０．２５公厘者
392049   其他
39204910 其他聚氯乙烯板、片及扁條
39204920 其他電容器用金屬化聚氯乙烯薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39204930 其他聚氯乙烯薄膜、箔，厚度不超過０．２５公厘者
39205    －丙烯酸酯聚合物製︰
392051   聚甲基丙烯酸甲酯製
39205110 聚甲基丙烯酸甲酯板、片及扁條
39205121 電容器用金屬化聚甲基丙稀酸甲酯薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39205129 其他聚甲基丙烯酸甲酯薄膜、箔，厚度不超過０．２５公厘者
392059   其他
39205910 其他丙烯酸酯聚合物板、片及扁條
39205921 其他電容器用金屬化丙烯酸脂聚合物薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39205929 其他丙烯酸酯聚合物薄膜、箔，厚度不超過０．２５公厘者
39206    －聚碳酸樹脂、醇酸樹脂、聚丙烯酯或其他聚酯製︰
392061   聚碳酸樹脂製
39206110 聚碳酸樹脂製板、片及扁條
39206121 電容器用金屬化聚碳酸樹脂薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度不超過０．０２５公厘者
39206129 其他聚碳酸樹脂製薄膜、箔，厚度不超過０．２５公厘者
392062   聚對苯二甲酸乙二酯製
39206210 聚對苯二甲酸乙二酯製板、片及扁條
39206221 電容器用金屬化聚對苯二甲酸乙二酯薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39206222 聚對苯二甲酸乙二酯薄膜、箔，厚度不超過０．００８公厘者
39206229 其他聚對苯二甲酸乙二酯製薄膜、箔，厚度超過０．００８公厘但不超過０．２５公厘者
392063   不飽和聚酯製
39206310 不飽和聚酯製板、片及扁條
39206321 電容器用金屬化不飽和聚酯製薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39206329 其他不飽和聚酯製薄膜、箔，厚度不超過０．２５公厘者
392069   其他聚酯製
39206910 其他聚酯製板、片及扁條
39206921 其他電容器用金屬化聚酯製薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０１５公厘以上，０．０２５公厘以下者
39206922 聚酯製薄膜、箔，厚度不超過０．０１５公厘者
39206929 其他聚酯製薄膜、箔，厚度不超過０．２５公厘者
39207    －纖維素或其化學衍生物製︰
392071   再生纖維素製
39207110 再生纖維素製片、板及扁條
39207121 玻璃紙
39207129 其他再生纖維素製薄膜、箔，厚度不超過０．２５公厘者
392073   醋酸纖維素製
39207300 醋酸纖維素製板、片、箔、薄膜及扁條
392079   其他纖維素衍生物製
39207900 其他纖維素衍生物製板、片、箔、薄膜及扁條
39209    －其他塑膠製︰
392091   聚乙烯縮丁醛製
39209110 聚乙烯縮丁醛製板、片及扁條
39209121 電容器用金屬化聚乙烯縮丁醛製薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39209129 其他聚乙烯縮丁醛製薄膜、箔，厚度不超過０．２５公厘者
392092   聚醯胺製
39209210 聚醯胺塑膠板、片及扁條
39209221 電容器用金屬化聚醯胺薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39209229 其他聚醯胺薄膜、箔，厚度不超過０．２５公厘者
392093   胺基樹脂製
39209310 胺基樹脂製板、片及扁條
39209321 電容器用金屬化胺基樹脂製薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39209329 其他胺基樹脂製薄膜、箔，厚度不超過０．２５公厘者
392094   酚樹脂製
39209410 酚樹脂製板、片及扁條
39209421 電容器用金屬化酚樹脂製薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39209429 其他酚樹脂製薄膜、箔，厚度不超過０．２５公厘者
392099   其他塑膠製
39209911 聚四氟乙烯樹脂板、片及扁條
39209912 電容器用金屬化聚四氟乙烯薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39209919 其他聚四氟乙烯薄膜、箔，厚度不超過０．２５公厘者
39209991 其他塑膠板、片及扁條，非多孔性及未經以其他物質加強、積層、支持或與其他物質類似結合者
39209992 其他電容器用金屬化塑膠製薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下，屬於縮合、聚縮合、聚加合、聚合及共聚合者
39209993 其他塑膠製薄膜、箔，厚度不超過０．２５公厘者
3921     其他塑膠板、片、薄膜、箔及扁條
39211    －多孔性︰
392111   苯乙烯聚合物製
39211110 聚苯乙烯多孔性板、片及扁條
39211121 苯乙烯聚合物製電容器用金屬化薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39211129 其他苯乙烯聚合物製多孔性薄膜、箔，厚度不超過０．２５公厘者
392112   氯乙烯聚合物製
39211210 聚氯乙烯多孔性板、片及扁條
39211221 電容器用金屬化氯乙烯聚合物製多孔性薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39211229 其他氯乙烯聚合物製多孔性薄膜、箔，厚度不超過０．２５公厘者
392113   聚胺基甲酸乙酯製
39211310 聚胺基甲酸乙酯多孔性板、片及扁條
39211321 電容器用金屬化聚胺基甲酸乙酯製多孔性薄膜，留有未鍍邊，總寬度不超過１００公厘，總厚度在０．０２５公厘以下者
39211329 其他聚胺基甲酸乙酯製多孔性薄膜、箔，厚度不超過０．２５公厘者
392114   再生纖維素製
39211400 再生纖維素多孔性板、片、薄膜、箔及扁條
392119   其他塑膠製
39211910 其他塑膠製多孔性板、片及扁條
39211920 其他塑膠製多孔性薄膜、箔，厚度不超過０．２５公厘者
392190   其他
39219010 玻璃纖維強化塑膠板、片及扁條
39219030 樹脂預浸材料，呈板、片型態者
39219040 離子交換膜或片
39219090 其他塑膠製板、片、薄膜、箔及扁條
3922     塑膠製浴缸、淋浴缸、洗滌槽、洗盆、馬桶墊及蓋，抽水馬桶之水箱及類似品
392210   浴缸、淋浴缸、洗滌槽及洗盆
39221010 玻璃纖維強化塑膠（ＦＲＰ）製之浴缸、淋浴缸、洗滌槽及洗盆
39221090 其他塑膠材料製浴缸、淋浴缸、洗滌槽及洗盆
392220   馬桶墊及蓋
39222010 玻璃纖維強化塑膠（ＦＲＰ）製馬桶墊及蓋
39222090 其他塑膠材料製馬桶墊及蓋
392290   其他
39229010 玻璃纖維強化塑膠（ＦＲＰ）製其他類似品
39229090 其他塑膠材料製其他類似品
3923     塑膠製供輸送或包裝貨物之製品；塑膠製瓶塞、蓋子及其他栓塞體
392310   箱子、盒子、籃子及類似品
39231010 塑膠製箱子、盒子、籃子及類似品，其形狀或適合供運輸或包裝半導體晶圓或網線
39231090 其他塑膠製箱子、盒子、籃子及類似品
39232    －大袋子及袋子（包括錐體）︰
392321   乙烯聚合物製
39232100 聚乙烯袋（包括錐體）
392329   其他塑膠製
39232910 殺菌塑膠鋁箔袋
39232990 其他塑膠製袋（包括錐體）
392330   大瓶、瓶子、細頸瓶及類似品
39233000 塑膠製大瓶、瓶子、細頸瓶及類似品
392340   線軸、錐形管、紗管及類似品
39234010 塑膠製紗管
39234090 塑膠製線軸、錐形管及類似品
392350   瓶塞、蓋子及其他栓塞體
39235000 塑膠製瓶塞、蓋子及其他栓塞體
392390   其他
39239090 其他供輸送或包裝貨物之塑膠製品
3924     塑膠製餐桌用餐具、廚房用具，其他家庭用製品及衛生保健或盥洗用具
392410   餐桌用餐具及廚房用具
39241000 塑膠製餐桌用餐具及廚房用具
392490   其他
39249000 其他塑膠製家庭用製品及衛生保健或盥洗用具
3925     未列名塑膠製之建築用器具
392510   蓄水池、槽、大桶及類似容器，容量超過３００公升者
39251010 強化玻璃纖維製蓄水池、槽、大桶及類似容器，容量超過３００公升者
39251090 其他材料製者
392520   門、窗及其框以及門檻
39252000 塑膠製門、窗及其框以及門檻
392530   百葉窗、簾子（包括活動百葉窗）及類似品及其零件
39253000 塑膠製百葉窗、簾子（包括活動百葉窗）及類似品及其零件
